creators,date,ol_id,publisher,title,trove_url,version_id,work_id
Mark Johnston 1960-|Carlos Chagas (Illustrator),2007,OL8961943M,Osprey Publishing,The Australian Army in World War IIPaperback,https://trove.nla.gov.au/version/260746783,260746783,7763080
Murray Bail 1941-,2007,OL24966408M,New York Picador,Eucalyptus a novel Murray Bail,https://trove.nla.gov.au/version/172865804,172865804,7763239
Murray Bail 1941-,1999,OL32967M,San Diego Harcourt Brace,Eucalyptus a novel Murray Bail.,https://trove.nla.gov.au/version/176691077,176691077,7763239
Murray Bail 1941-,1998,OL346799M,"New York Farrar, Straus, and Giroux",Eucalyptus a novel Murray Bail.,https://trove.nla.gov.au/version/184912394,184912394,7763239
Kate Morton 1976-,2007,OL24646839M,London Pan,The house at Riverton Kate Morton,https://trove.nla.gov.au/version/165656023 168638359 170146205,165656023 168638359 170146205,7763346
Kate Morton 1976-,2007,OL24972909M,London Pan,The house at Riverton Kate Morton,https://trove.nla.gov.au/version/165656023 168638359 170146205,165656023 168638359 170146205,7763346
Kate Morton 1976-,2007,OL24752764M,London Pan,The house at Riverton Kate Morton,https://trove.nla.gov.au/version/165656023 168638359 170146205,165656023 168638359 170146205,7763346
Kate Morton 1976-,2007,OL25604742M,Bath Windsor,The house at Riverton Kate Morton,https://trove.nla.gov.au/version/209815268,209815268,7763346
Matthew Reilly,2003,OL9583997M,St. Martin's Paperbacks,Area 7Mass Market Paperback,https://trove.nla.gov.au/version/49182317,49182317,7764424
William Austin Cannon 1870-,1921,OL6641086M,Washington Carnegie Institution of Washington,Plant habits and habitats in the arid portions of South Australia by William Austin Cannon.,https://trove.nla.gov.au/version/839350,839350,777223
National Asthma Council Australia,2006,OL25546744M,"Melbourne, Vic National Asthma Council Australia Ltd",Asthma management handbook 2006,https://trove.nla.gov.au/version/209719970,209719970,7777803
Robert Drewe,1984,OL21535372M,London Faber,The bodysurfers Robert Drewe.,https://trove.nla.gov.au/version/175103374,175103374,7779724
Dr. Brian Draper,2004,OL8648451M,Allen & Unwin,Dealing with Dementia A Guide to Alzheimer's Disease and Other DementiasPaperback,https://trove.nla.gov.au/version/207934014,207934014,7781370
"R. H. Mathews 1841-1918|Thomas, Martin 1964-",2007,OL16843354M,"Acton, A.C.T ANU E Press","Culture in translation the anthropological legacy of R. H. Mathews author, R. H. Mathews ; editor, Martin Thomas.",https://trove.nla.gov.au/version/207887830,207887830,7783133
Pamela Clark,2008,OL26480169M,Sydney ACP Publishing,"Cupcakes, cheesecakes, cookies the Australian women's weekly editor, Pamela Clark",https://trove.nla.gov.au/version/257090900,257090900,7787564
Clive James 1939-,uuuu,OL22741943M,LONDON PICADOR,NORTH FACE OF SOHO: UNRELIABLE MEMOIRS VOLUME IV.,https://trove.nla.gov.au/version/261825488,261825488,7788347
Sue Hines,2000,OL24742845M,New York Avon Books,Out of the shadows Sue Hines,https://trove.nla.gov.au/version/94189768 168586499,94189768 168586499,7791920
Sue Hines,2000,OL61164M,New York Avon Books,Out of the shadows Sue Hines.,https://trove.nla.gov.au/version/94189768 168586499,94189768 168586499,7791920
Ross Garnaut (Editor)|Ligang Song (Editor),2006,OL10594618M,Asia Pacific Press,The Turning Point in China's Economic DevelopmentHardcover,https://trove.nla.gov.au/version/207937554,207937554,7793583
Alan Moorehead 1910-1983,1971,OL5447275M,New York Harper & Row,A late education episodes in a life.,https://trove.nla.gov.au/version/183591432,183591432,7795509
"William D. Turnbull|Lundelius, Ernest L., 1927- joint author.",1970,OL7232048M,[Chicago] Field Museum Press,"The Hamilton fauna a late Pliocene mammalian fauna from the Grange Burn, Victoria, Australia [by] William D. Turnbull -- and Ernest L. Lundelius, Jr. --",https://trove.nla.gov.au/version/2114245,2114245,7796646
David Randall,2005,OL8457930M,Simon Pulse,Clovermead In the Shadow of the BearMass Market Paperback,https://trove.nla.gov.au/version/208177321,208177321,7802394
United States. Office of National Drug Control Policy,1989,OL25922749M,"Washington, D.C White House, Office of National Drug Control Policy, Executive Office of the President",National drug control strategy,https://trove.nla.gov.au/version/230356326,230356326,7806643
Alan Atkinson,1997,OL742608M,Melbourne Oxford University Press,The Europeans in Australia a history Alan Atkinson.,https://trove.nla.gov.au/version/208121157,208121157,7810372
"Mercer, David",1981,OL14089856M,"Malvern, [Vic.] Sorrett Publishing","Outdoor recreation Australian perspectives editor, David Mercer.",https://trove.nla.gov.au/version/261082954,261082954,7813782
Emily Rodda,2005,OL24219452M,New York Scholastic Inc.,Shadowgate Emily Rodda.,https://trove.nla.gov.au/version/49190212,49190212,7815248
Emily Rodda,2004,OL23272981M,New York Scholastic Inc.,Shadowgate Emily Rodda.,https://trove.nla.gov.au/version/175096753,175096753,7815248
Emily Rodda|Copyright Paperback Collection (Library of Congress),2004,OL3391289M,New York Scholastic Inc.,Shadowgate Emily Rodda.,https://trove.nla.gov.au/version/208026410,208026410,7815248
"E. C. Henninges|Henninges, R. B., joint author.",1909,OL6530232M,Melbourne [etc.] The Covenant publishing co.,Bible talks for heart and mind.,https://trove.nla.gov.au/version/49111185,49111185,7820356
Margaret Way|Copyright Paperback Collection (Library of Congress),2003,OL3390861M,Toronto Harlequin,Outback bridegroom Margaret Way.,https://trove.nla.gov.au/version/257093917,257093917,7821769
"Mabel N. Brewster|Brewster, Agnes A.|Crouch, Naomi.",1920,OL17958957M,Sydney Dymock's Book Arcade,"Life stories of Australian insects by Mabel N. Brewster, Agnes A. Brewster and Naomi Crouch ; Introduction by W.B. Gurney ; illustrations by A.A. & M.N. Brewster.",https://trove.nla.gov.au/version/259788561,259788561,7822867
"Ernest L. Lundelius 1927-|Turnbull, William D. joint author|Field Museum of Natural History.",1989,OL7231420M,Chicago Field Museum of Natural History,"The mammalian fauna of Madura Cave, Western Australia. Ernest L. Lundelius, Jr. -- William D. Turnbull --.",https://trove.nla.gov.au/version/2111128,2111128,7825754
"Ernest L. Lundelius 1927-|Turnbull, William D.",1984,OL7178182M,Chicago Field Museum of Natural History,"The mammalian fauna of Madura Cave, Western Australia. Macropodidae: Potoroinae Ernest L. Lundelius, Jr. -- William D. Turnbull --.",https://trove.nla.gov.au/version/1867131,1867131,7825754
"Ernest L. Lundelius 1927-|Turnbull, William D.",1982,OL7125349M,Chicago Field Museum of Natural History,"The mammalian fauna of Madura Cave, Western Australia. Ernest L. Lundelius, Jr. --, William D. Turnbull --.",https://trove.nla.gov.au/version/1612932,1612932,7825754
"Ernest L. Lundelius 1927-|Turnbull, William D.",1981,OL14021394M,Chicago Field Museum of Natural History,"The mammalian fauna of Madura Cave, Western Australia Ernest L. Lundelius, Jr. -- William D. Turnbull --.",https://trove.nla.gov.au/version/2481182,2481182,7825754
"Ernest L. Lundelius 1927-|Turnbull, William D. joint author",1975,OL7182077M,Chicago Field Museum of Natural History,"The mammalian fauna of Madura Cave, Western Australia Ernest L. Lundelius, Jr. -- and William D. Turnbull --.",https://trove.nla.gov.au/version/1883435,1883435,7825754
"Ernest L. Lundelius 1927-|Turnbull, William D. joint author",1975,OL7245847M,Chicago Field Museum of Natural History,"The mammalian fauna of Madura Cave, Western Australia Ernest L. Lundelius, Jr. -- and William D. Turnbull --.",https://trove.nla.gov.au/version/2170482,2170482,7825754
"Ernest L. Lundelius 1927-|Turnbull, William D. joint author",1975,OL7243155M,Chicago Field Museum of Natural History,"The mammalian fauna of Madura Cave, Western Australia Ernest L. Lundelius, Jr. -- and William D. Turnbull --.",https://trove.nla.gov.au/version/2160018,2160018,7825754
"Hooker, John 1932-",1984,OL3184969M,"New York, N.Y Viking",The bush soldiers John Hooker.,https://trove.nla.gov.au/version/183598442,183598442,7827711
"Alexandra Towle 1947-|Towle, Alexandra, 1947-",1986,OL2419164M,"Richmond, Vic W. Heinemann Australia",Made in Australia a sourcebook of all things Australian introduction by Barry Jones ; [editor Alexandra Towle].,https://trove.nla.gov.au/version/170145587,170145587,7831845
P. H. MacGillivray,1895,OL23320328M,Melbourne,A monograph of the tertiary Polyzoa of Victoria.,https://trove.nla.gov.au/version/3297375,3297375,7838428
Havelock Ellis 1859-1939,1970,OL5322862M,[Melbourne Thomas] Nelson [(Australia),Kanga Creek. Introduction by John Heuzenroeder.,https://trove.nla.gov.au/version/252751048,252751048,784651
"Havelock Ellis 1859-1939|Golden Cockerel Press,",1922,OL7081021M,"Waltham Saint Lawrence, Berkshire Golden Cockerel Press, c1922",Kanga Creek an Australian idyll by Havelock Ellis,https://trove.nla.gov.au/version/1393286,1393286,784651
Havelock Ellis 1859-1939,1922,OL6646952M,Waltham Saint Lawrence The Golden Cockerel Press,Kanga Creek An australian idyll.,https://trove.nla.gov.au/version/847386,847386,784651
Andrew McGahan,2006,OL3426560M,"New York, NY Soho",The white earth Andrew McGahan.,https://trove.nla.gov.au/version/49073203,49073203,7848297
R. G. Geering,1969,OL5609674M,New York Twayne Publishers,Christina Stead by R. G. Geering.,https://trove.nla.gov.au/version/183596235,183596235,7848475
,2009,OL26087942M,Lonely Planet,Myanmar Burma,https://trove.nla.gov.au/version/257103304,257103304,7849170
"Ben Greensfelder|Doggett, Scott",2003,OL24928189M,"Melbourne, Vic Lonely Planet",Yucatán,https://trove.nla.gov.au/version/168585233 172863655,168585233 172863655,7852785
"Ben Greensfelder|Doggett, Scott",2003,OL24869727M,"Melbourne, Vic Lonely Planet",Yucatán,https://trove.nla.gov.au/version/168585233 172863655,168585233 172863655,7852785
"Worchel, Stephen.",2000,OL355145M,Australia Wadsworth,Social psychology Stephen Worchel ... [et al.].,https://trove.nla.gov.au/version/257106124,257106124,7852873
Paul Smyth (Editor)|Tim Reddel (Editor)|Andrew Jones (Editor),2005,OL8331699M,UNSW Press,Community And Local Governance in AustraliaPaperback,https://trove.nla.gov.au/version/207811127,207811127,7859438
"Stuart Butler|McAdam, Marika.",2008,OL23105830M,"Footscray, Vic Lonely Planet",Bangladesh Stuart Butler.,https://trove.nla.gov.au/version/251743868,251743868,7860832
"Andrew Burke|Elliott, Mark, 1963-|Yale, Pat, 1954-|Mohammadi, Kamin.",2004,OL23049709M,"Oakland, CA Lonely Planet","Iran Andrew Burke, Mark Elliott, Kamin Mohammadi.",https://trove.nla.gov.au/version/208075644,208075644,7861287
"Beth Greenfield|Reid, Robert, 1968-|Otis, Ginger Adams.",2006,OL23099155M,"Footscray, Vic Lonely Planet","New York City Beth Greenfield, Robert Reid & Ginger Adams Otis.",https://trove.nla.gov.au/version/216664719,216664719,7861800
"Conner Gorry|Ellis, David, 1962-",2002,OL24833432M,"Melbourne, Vic Lonely Planet",New York city Conner Gorry,https://trove.nla.gov.au/version/168646251 170117529,168646251 170117529,7861800
"Conner Gorry|Ellis, David, 1962-",2002,OL24927421M,"Melbourne, Vic Lonely Planet",New York city Conner Gorry,https://trove.nla.gov.au/version/168646251 170117529,168646251 170117529,7861800
Geoff Gurr,2004,OL7625567M,CSIRO Publishing,Ecological Engineering for Pest Management Advances in Habitat Manipulation for Arthropods,https://trove.nla.gov.au/version/207877355,207877355,7863646
William Dickson Boyce 1848-1929,1922,OL6648382M,"Chicago Rand, McNally & company","Australia and New Zealand illustrated, by William D. Boyce.",https://trove.nla.gov.au/version/849426,849426,786485
George Arnold Wood 1865-1928,1922,OL6648520M,"London Macmillan and co., limited",The discovery of Australia by G. Arnold Wood.,https://trove.nla.gov.au/version/849654,849654,786702
Church of England in Australia. Diocese of Willochra,1920,OL26666850M,"Gladstone, S.A Church Office","Enabling measure, constitution, canons and compact the synod of the Church of England in the Diocese of Willochra",https://trove.nla.gov.au/version/260732770,260732770,7867513
Reginald Hill 1936-2012,2005,OL23274229M,New York HarperCollins Publishers,The stranger house Reginald Hill.,https://trove.nla.gov.au/version/208167288,208167288,7867783
Louis Becke 1855-1913,1902,OL23282739M,London T. F. Unwin,"Breachley, black sheep by Louis Becke.",https://trove.nla.gov.au/version/261090767,261090767,7873673
"Ian Bone 1956-|Murphy, Jobi, ill.",2004,OL3692313M,New York Delacorte Press,A dangerous secret directed by Ian Bone ; cinematography by Jobi Murphy.,https://trove.nla.gov.au/version/50604007,50604007,7875077
"John Hepworth 1921-1995|Jones, Lloyd, 1955-",2014,OL26481084M,,The long green shore John Hepworth ; [introduced by Lloyd Jones],https://trove.nla.gov.au/version/257100000,257100000,7876663
"R. L. Stine October 8, 1943-|Copyright Paperback Collection (Library of Congress)",1995,OL3666975M,New York Scholastic,A shocker on Shock Street R.L. Stine.,https://trove.nla.gov.au/version/50608432,50608432,7883022
,2018,OL26461941M,"Acton, Australia ANU Press",Dictionary of World BiographyE-book,https://trove.nla.gov.au/version/256416978,256416978,7885479
"Tamara McKinley|Ludet, Catherine",2009,OL26455428M,Paris Éd. France loisirs,Éclair d'été Tamara McKinley ; traduit de l'anglais par Catherine Ludet,https://trove.nla.gov.au/version/256439309,256439309,7896113
Arthur Stanley Maxwell 1896-,1996,OL982005M,"Hagerstown, MD Review & Herald Pub. Association",Uncle Arthur's bedtime stories Arthur S. Maxwell.,https://trove.nla.gov.au/version/49217001,49217001,7911635
Arthur Stanley Maxwell 1896-,1964,OL5904973M,Washington Review and Herald,Uncle Arthur's bedtime stories.,https://trove.nla.gov.au/version/50623598,50623598,7911635
Arthur Stanley Maxwell 1896-,1950,OL24222687M,New York Review ad Herald Pub.,Uncle Arthur's bedtime stories.,https://trove.nla.gov.au/version/49230834,49230834,7911635
Arthur Stanley Maxwell 1896-,1928,OL6714606M,"Takoma Park, Washington, D.C Review and herald publishing company",Uncle Arthur's bedtime stories... By Arthur S. Maxwell...,https://trove.nla.gov.au/version/94077264,94077264,7911635
Peter Cerexhe,2008,OL25535850M,"Crows Nest, N.S.W Allen & Unwin",Smarter property investment ways to make more out of residential property investment Peter Cerexhe :,https://trove.nla.gov.au/version/209755226,209755226,7919655
"Jean-Michel Cousteau|Richards, Mose.",1993,OL1412977M,New York Abrams,Cousteau's Australia journey Jean-Michel Cousteau and Mose Richards.,https://trove.nla.gov.au/version/93896359 168599678,93896359 168599678,7922994
"Jean-Michel Cousteau|Richards, Mose",1993,OL24740470M,New York Abrams,Cousteau's Australia journey Jean-Michel Cousteau and Mose Richards,https://trove.nla.gov.au/version/93896359 168599678,93896359 168599678,7922994
Claire McNab,2005,OL3311221M,Los Angeles Alyson Books,The kookaburra gambit a Kylie Kendall mystery by Claire McNab.,https://trove.nla.gov.au/version/180783754,180783754,7924111
C. J. Vincent,1936,OL6350067M,Oxford Clarendon Press,A first Latin reader by C.J. Vincent.,https://trove.nla.gov.au/version/244298236,244298236,7925735
"Catholic Church. Pope (1922-1939 : Pius XI)|Pius XI, Pope, 1857-1939",1936,OL25918644M,"Boston, MA St. Paul Editions",Encyclical letter of His Holiness Pope Pius XI on motion pictures,https://trove.nla.gov.au/version/228976971,228976971,7926717
Robert G. Barrett,1998,OL490833M,"Pymble, Sydney, NSW HarperCollins",Mud crab boogie Robert G. Barrett.,https://trove.nla.gov.au/version/170124770,170124770,7936175
China Williams,2012,OL25884412M,"Footscray, Vic Lonely Planet",Thailand [this edition written and researched by China Williams and others],https://trove.nla.gov.au/version/223436105,223436105,7943305
China Williams,2009,OL26342909M,"Footscray, Vic Lonely Planet",Thailand,https://trove.nla.gov.au/version/249124836,249124836,7943305
Nicholas Shakespeare 1957-,2008,OL24264785M,New York HarperCollins,Secrets of the SeaElectronic resource,https://trove.nla.gov.au/version/207900936,207900936,7943859
